"","x0","y0","x1","y1","shade","size","shape"
"1",0.2655086631421,0.530808792915195,0.414230671571568,0.530808792915195,0.187768460484222,0.0088748813723214,"4"
"2",0.37212389963679,0.684860904002562,0.559002719027922,0.684860904002562,0.504759023664519,0.088925912452396,"21"
"3",0.572853363351896,0.383283393690363,0.719619871722534,0.383283393690363,0.0272868473548442,0.0622182358638383,"5"
"4",0.908207789994776,0.954987998353317,0.88329391060397,0.954987998353317,0.496297850972041,0.219795093755238,"15"
"5",0.201681931037456,0.118356580613181,0.0784570478834212,0.118356580613181,0.947351710870862,0.0794947201502509,"8"
"6",0.898389684967697,0.0391000553499907,0.73130744677037,0.0391000553499907,0.381182133918628,0.080280126130674,"20"
"7",0.944675268605351,0.504505032906309,0.978055923618376,0.504505032906309,0.69821372628212,0.211971986631397,"14"
"8",0.660797792486846,0.578482555225492,0.488942390680313,0.578482555225492,0.688765808474272,0.0953175959875807,"12"
"9",0.62911404389888,0.839303907938302,0.640179106220603,0.839303907938302,0.477730676764622,0.0687810805393383,"8"
"10",0.0617862704675645,0.654444975312799,0.0507015846204013,0.654444975312799,0.273347614100203,0.229485875694081,"22"
"11",0.205974574899301,0.944528339896351,0.025251123169437,0.944528339896351,0.756916332291439,0.219236234028358,"12"
"12",0.176556752528995,0.511657629627734,0.214373075589538,0.511657629627734,0.24753206060268,0.0816211990313604,"13"
"13",0.687022846657783,0.0849210591986775,0.803531332686543,0.0849210591986775,0.521339483326301,0.0228071702294983,"18"
"14",0.384103718213737,0.994770509423688,0.423651191685349,0.994770509423688,0.612843240844086,0.0496484321774915,"1"
"15",0.769841419998556,0.401444119866937,0.581007791683078,0.401444119866937,0.0950499763712287,0.0443216215353459,"22"
"16",0.497699242085218,0.895646296674386,0.45598989482969,0.895646296674386,0.565758763812482,0.121733433217742,"10"
"17",0.717618508264422,0.876858412055299,0.560116094071418,0.876858412055299,0.0168741615489125,0.0353251039050519,"3"
"18",0.991906094830483,0.296484797960147,0.801550650037825,0.296484797960147,0.199878882383928,0.140078575874213,"18"
"19",0.380035179434344,0.132591909728944,0.51639428655617,0.132591909728944,0.417583800852299,0.0183434272767045,"0"
"20",0.777445221319795,0.265910907648504,0.708005191665143,0.265910907648504,0.205506088444963,0.23034056450706,"22"
"21",0.934705231105909,0.00572754279710352,0.852424289984629,0.00572754279710352,0.377221406903118,0.0695051205111668,"19"
"22",0.212142521282658,0.819601821480319,0.341301713185385,0.819601821480319,0.0764517178758979,0.00859904527897015,"20"
"23",0.651673766085878,0.174661678960547,0.617412735940889,0.174661678960547,0.144973995629698,0.113517565885559,"9"
"24",0.125555095961317,0.84308055206202,-0.0703764148522169,0.84308055206202,0.553591954056174,0.130990424717311,"19"
"25",0.267220668727532,0.16671216674149,0.0881840241607278,0.16671216674149,0.661742560798302,0.0589120836812072,"14"
"26",0.386114092543721,0.76401943503879,0.478262245096266,0.76401943503879,0.735647504450753,0.220196101639885,"22"
"27",0.0133903331588954,0.518938087392598,-0.157251688046381,0.518938087392598,0.376209417590871,0.12532915250631,"16"
"28",0.382387957070023,0.272685303352773,0.210530607681721,0.272685303352773,0.868757152697071,0.0939969976898283,"12"
"29",0.86969084572047,0.343203135766089,0.924559632595628,0.343203135766089,0.795470046577975,0.209566808305681,"10"
"30",0.34034899668768,0.705075340112671,0.305671345070004,0.705075340112671,0.821803021943197,0.194212665897794,"4"
"31",0.482080115471035,0.591535301180556,0.454367247782648,0.591535301180556,0.901695312466472,0.207458495395258,"6"
"32",0.599565825425088,0.469379037618637,0.43166437363252,0.469379037618637,0.982507341308519,0.0786958961980417,"16"
"33",0.493541307048872,0.336376605555415,0.404387978510931,0.336376605555415,0.26595108048059,0.0109382862574421,"21"
"34",0.186217601411045,0.967837428674102,0.303846008982509,0.967837428674102,0.787098370492458,0.193943131016567,"10"
"35",0.827373318606988,0.645841883728281,0.663812304893509,0.645841883728281,0.190747030079365,0.15384783083573,"19"
"36",0.668466738192365,0.196301169227809,0.579139609215781,0.196301169227809,0.00374910165555775,0.0515210278681479,"20"
"37",0.79423986072652,0.357180385151878,0.648742044018581,0.357180385151878,0.556995858903974,0.0313194001209922,"2"
"38",0.107943625887856,0.513018082128838,0.173334063915536,0.513018082128838,0.409749276237562,0.240697683941107,"1"
"39",0.723710946040228,0.882996740518138,0.915362955024466,0.882996740518138,0.922948800260201,0.10760608833516,"0"
"40",0.411274429643527,0.152667565271258,0.295998963387683,0.152667565271258,0.521063483785838,0.158836602524389,"19"
"41",0.820946294115856,0.230461597442627,0.769757087854668,0.230461597442627,0.041392597835511,0.128505461034365,"13"
"42",0.647060193819925,0.162988578435034,0.494406080478802,0.162988578435034,0.565851251361892,0.166259369289037,"13"
"43",0.78293276228942,0.614346859045327,0.895147221209481,0.614346859045327,0.201182579621673,0.0631135720177554,"6"
"44",0.553036311641335,0.501636443892494,0.379267597105354,0.501636443892494,0.4347148318775,0.0238287877291441,"6"
"45",0.529719580197707,0.188118888065219,0.643229617131874,0.188118888065219,0.23707205359824,0.0518349099438637,"18"
"46",0.789356231689453,0.407714852597564,0.638897116482258,0.407714852597564,0.986860311124474,0.114260812057182,"11"
"47",0.023331202333793,0.582388046896085,0.13426787131466,0.582388046896085,0.646103182574734,0.137125482491683,"8"
"48",0.477230065036565,0.308929065009579,0.421769694145769,0.308929065009579,0.782384756021202,0.223363800207153,"7"
"49",0.7323137386702,0.480965640163049,0.778685742989182,0.480965640163049,0.991421550279483,0.131513485801406,"19"
"50",0.692731556482613,0.939394792309031,0.859548648167402,0.939394792309031,0.817141162231565,0.168222913926002,"15"
"51",0.477619622135535,0.0460405482444912,0.319707662099972,0.0460405482444912,0.3213550534565,0.0105355023406446,"15"
"52",0.8612094768323,0.534861729713157,0.947427794430405,0.534861729713157,0.0980055881664157,0.087451844708994,"11"
"53",0.438097107224166,0.44266078225337,0.300643729418516,0.44266078225337,0.334871634608135,0.0436857575550675,"7"
"54",0.244797277031466,0.906365469563752,0.149427565513179,0.906365469563752,0.0188533239997923,0.130652330815792,"2"
"55",0.0706790471449494,0.881042381748557,0.180195594206452,0.881042381748557,0.0442751238588244,0.225742174428888,"12"
"56",0.0994661601725966,0.163241116330028,0.137369788391516,0.163241116330028,0.777206290513277,0.180221601563971,"6"
"57",0.31627170718275,0.752190765691921,0.154422393860295,0.752190765691921,0.148822394898161,0.0694002024247311,"15"
"58",0.518634263193235,0.402987202163786,0.382021436700597,0.402987202163786,0.0384751376695931,0.0817110741627403,"19"
"59",0.6620050764177,0.556952693499625,0.742441362375393,0.556952693499625,0.778974670916796,0.177663216076326,"22"
"60",0.406830187188461,0.0801692819222808,0.314503277698532,0.0801692819222808,0.0181956617161632,0.0542610306874849,"7"
"61",0.912875924259424,0.116568592377007,0.831607949733734,0.116568592377007,0.228039027424529,0.10567964927759,"20"
"62",0.293603372760117,0.925192561233416,0.318669489677995,0.925192561233416,0.85104761319235,0.236205132503528,"15"
"63",0.459065726259723,0.878844240680337,0.397136331209913,0.878844240680337,0.313316456740722,0.0614217255497351,"14"
"64",0.332394674187526,0.163207626901567,0.530939998524264,0.163207626901567,0.766042092582211,0.0122959574218839,"10"
"65",0.65087046707049,0.531563901342452,0.536826318316162,0.531563901342452,0.362029435578734,0.13323860586388,"13"
"66",0.258016780717298,0.929792168317363,0.294315659767017,0.929792168317363,0.191251891199499,0.0495255225687288,"17"
"67",0.478545248275623,0.325715993763879,0.442141667241231,0.325715993763879,0.475161754759029,0.141691528842784,"13"
"68",0.766310670645908,0.160794630879536,0.78228224166669,0.160794630879536,0.247648052871227,0.112105129403062,"18"
"69",0.0842469143681228,0.949707917869091,0.208169665373862,0.949707917869091,0.947342508705333,0.197436969610862,"8"
"70",0.875321330036968,0.462357048643753,0.67958258735016,0.462357048643753,0.207135492935777,0.0810494256438687,"6"
"71",0.339072937844321,0.220770887332037,0.409068760322407,0.220770887332037,0.893656602827832,0.103993790689856,"11"
"72",0.839440350187942,0.00201923260465264,0.991512971790507,0.00201923260465264,0.960227616596967,0.117131058126688,"18"
"73",0.34668348915875,0.619192603277043,0.309918995480984,0.619192603277043,0.977709686849266,0.0492469749879092,"18"
"74",0.333774930797517,0.40250592213124,0.491395784635097,0.40250592213124,0.0677777484524995,0.21559721120866,"11"
"75",0.476351245073602,0.900032610632479,0.599491770612076,0.900032610632479,0.0318395830690861,0.0243428883259185,"0"
"76",0.892198335845023,0.505881984485313,0.713105704914778,0.505881984485313,0.444838377181441,0.0275678045582026,"21"
"77",0.864339470630512,0.726487081032246,1.04479525838979,0.726487081032246,0.321784554049373,0.00136729865334928,"17"
"78",0.389989543473348,0.027486614882946,0.389565684134141,0.027486614882946,0.723255394492298,0.215464040578809,"16"
"79",0.777320698834956,0.379413213115185,0.776304372306913,0.379413213115185,0.85154989361763,0.176027468172833,"14"
"80",0.960617997217923,0.386744662187994,0.841106801386923,0.386744662187994,0.486613508546725,0.249198536737822,"12"
"81",0.434659484773874,0.337820725282654,0.50705841248855,0.337820725282654,0.380625841207802,0.127340145525523,"15"
"82",0.712514678714797,0.364431851310655,0.731436352198944,0.364431851310655,0.417846131604165,0.18297825625632,"21"
"83",0.399994368897751,0.638755969703197,0.443825465021655,0.638755969703197,0.624788137851283,0.213108574738726,"8"
"84",0.325352151878178,0.0329143274575472,0.248625350464135,0.0329143274575472,0.424331603571773,0.0801137181697413,"6"
"85",0.757087148027495,0.69619258842431,0.622711613913998,0.69619258842431,0.258250310318545,0.0765715590678155,"4"
"86",0.202692255144939,0.815564174670726,0.341652145655826,0.815564174670726,0.95841662120074,0.0247553172521293,"9"
"87",0.711121222469956,0.507422853494063,0.581949512474239,0.507422853494063,0.0308180670253932,0.185373805870768,"12"
"88",0.121691921027377,0.112592625897378,0.156176211358979,0.112592625897378,0.257467290386558,0.195956144481897,"0"
"89",0.245488513959572,0.906323301140219,0.434511133795604,0.906323301140219,0.113716734107584,0.171604179718997,"5"
"90",0.14330437942408,0.413338953163475,0.15694410498254,0.413338953163475,0.242663489887491,0.178347705048509,"19"
"91",0.239629415096715,0.473755787825212,0.363995916908607,0.473755787825212,0.971103051677346,0.0284289450501092,"14"
"92",0.0589343772735447,0.713714180048555,0.119296981720254,0.713714180048555,0.852232806384563,0.182756386289839,"17"
"93",0.642288258532062,0.241871210513636,0.750680701388046,0.241871210513636,0.396820490481332,0.124703765788581,"11"
"94",0.876269212691113,0.299640627577901,0.690092538809404,0.299640627577901,0.480092798359692,0.113335376780014,"12"
"95",0.778914677444845,0.704478821484372,0.802378789894283,0.704478821484372,0.963110517244786,0.235931948991492,"21"
"96",0.79730882588774,0.771674948045984,0.645343772694469,0.771674948045984,0.959673418896273,0.120191537367646,"15"
"97",0.455274453619495,0.0138403405435383,0.529794304864481,0.0138403405435383,0.807111313799396,0.0400750844273716,"22"
"98",0.410084082046524,0.551313953474164,0.575734346499667,0.551313953474164,0.655493433121592,0.109815962554421,"14"
"99",0.810870242770761,0.652461190475151,0.835010146908462,0.652461190475151,0.758841523434967,0.130982790200505,"8"
"100",0.604933290276676,0.931660708039999,0.635163708217442,0.931660708039999,0.710887209977955,0.142508271965198,"1"
"101",0.654723928077146,0.690391705138609,0.661423990083858,0.690391705138609,0.947762156371027,0.186135696421843,"2"
"102",0.353197271935642,0.253767139045522,0.416416704840958,0.253767139045522,0.981189090292901,0.20582343719434,"0"
"103",0.270260145887733,0.411038370104507,0.305618777964264,0.411038370104507,0.0558995229657739,0.101959697843995,"6"
"104",0.99268406117335,0.122891113162041,0.824653893150389,0.122891113162041,0.245401608990505,0.155742764414754,"0"
"105",0.633493264438584,0.13196655572392,0.495947765791789,0.13196655572392,0.270933811087161,0.193017306854017,"12"
"106",0.213208135217428,0.640118008246645,0.407240682188422,0.640118008246645,0.909149555722252,0.164413754711859,"19"
"107",0.129372348077595,0.346423432230949,0.32610426703468,0.346423432230949,0.377033542841673,0.176443264412228,"15"
"108",0.478118034312502,0.422756604617462,0.396020510559902,0.422756604617462,0.275055379373953,0.0327549196081236,"7"
"109",0.924074469832703,0.939408880425617,1.03955945563503,0.939408880425617,0.178230443736538,0.0504535181098618,"15"
"110",0.59876096714288,0.383889230899513,0.673493393231183,0.383889230899513,0.473112887702882,0.0696923959767446,"20"
"111",0.976170694921166,0.228585131000727,0.936501360312104,0.228585131000727,0.398789879167452,0.138404922327027,"0"
"112",0.731792511884123,0.69027868588455,0.69052896630019,0.69027868588455,0.131660763407126,0.158003927208483,"5"
"113",0.356726912083104,0.00985791743732989,0.51169248833321,0.00985791743732989,0.0186322373338044,0.0970109650515951,"0"
"114",0.431473690550774,0.686130894348025,0.56030492875725,0.686130894348025,0.621917463839054,0.17186561197741,"10"
"115",0.148211560677737,0.791674596024677,0.0543095765635371,0.791674596024677,0.0782189560122788,0.169909333868418,"19"
"116",0.0130775754805654,0.507493488723412,-0.11445407490246,0.507493488723412,0.6599571199622,0.0893657961278223,"18"
"117",0.715566066093743,0.308076248969883,0.898155693057925,0.308076248969883,0.729327719192952,0.0335679563577287,"0"
"118",0.103184235747904,0.737212277250364,0.238144172634929,0.737212277250364,0.0706880488432944,0.0917521529481746,"3"
"119",0.446284348610789,0.304715243401006,0.384945401363075,0.304715243401006,0.595424256520346,0.114267116645351,"15"
"120",0.640101045137271,0.774708701763302,0.776935621863231,0.774708701763302,0.0907979032490402,0.0977633667062037,"3"
"121",0.991838620044291,0.112113637849689,0.795890693180263,0.112113637849689,0.903877213364467,0.130008383188397,"17"
"122",0.495593577856198,0.797743699979037,0.381410347437486,0.797743699979037,0.742082617245615,0.00613621750380844,"9"
